query_idx,query_id,query_class,rank,neighbor_id,neighbor_class,cosine,same_class
13,TCGA-W3-AA1R-06,Metastasis,0,TCGA-D3-A1Q7-06,Metastasis,0.9998113512992859,True
13,TCGA-W3-AA1R-06,Metastasis,1,TCGA-ER-A42L-06,Metastasis,0.9997191429138184,True
13,TCGA-W3-AA1R-06,Metastasis,2,TCGA-WE-A8ZY-06,Metastasis,0.9997026920318604,True
13,TCGA-W3-AA1R-06,Metastasis,3,TCGA-EE-A29M-06,Metastasis,0.9996090531349182,True
13,TCGA-W3-AA1R-06,Metastasis,4,TCGA-EE-A181-06,Metastasis,0.9995564222335815,True
13,TCGA-W3-AA1R-06,Metastasis,5,TCGA-D3-A2JC-06,Metastasis,0.9995121359825134,True
13,TCGA-W3-AA1R-06,Metastasis,6,TCGA-FS-A4F8-06,Metastasis,0.9994345903396606,True
13,TCGA-W3-AA1R-06,Metastasis,7,TCGA-D3-A51J-06,Metastasis,0.9993870854377747,True
13,TCGA-W3-AA1R-06,Metastasis,8,TCGA-D3-A51F-06,Metastasis,0.999224841594696,True
13,TCGA-W3-AA1R-06,Metastasis,9,TCGA-EE-A2MJ-06,Metastasis,0.9991872906684875,True
14,TCGA-D3-A8GK-06,Metastasis,0,TCGA-ER-A19O-06,Metastasis,0.9999521970748901,True
14,TCGA-D3-A8GK-06,Metastasis,1,TCGA-YG-AA3P-06,Metastasis,0.9999014139175415,True
14,TCGA-D3-A8GK-06,Metastasis,2,TCGA-BF-A1PU-01,Primary Tumor,0.9998294711112976,False
14,TCGA-D3-A8GK-06,Metastasis,3,TCGA-RP-A690-06,Metastasis,0.9997970461845398,True
14,TCGA-D3-A8GK-06,Metastasis,4,TCGA-D9-A6EG-06,Metastasis,0.9997473955154419,True
14,TCGA-D3-A8GK-06,Metastasis,5,TCGA-D9-A4Z3-01,Primary Tumor,0.9997098445892334,False
14,TCGA-D3-A8GK-06,Metastasis,6,TCGA-FR-A3YO-06,Metastasis,0.9996450543403625,True
14,TCGA-D3-A8GK-06,Metastasis,7,TCGA-D9-A4Z5-01,Primary Tumor,0.9996436238288879,False
14,TCGA-D3-A8GK-06,Metastasis,8,TCGA-DA-A1IA-06,Metastasis,0.9996039867401123,True
14,TCGA-D3-A8GK-06,Metastasis,9,TCGA-D3-A1Q1-06,Metastasis,0.9995841979980469,True
15,TCGA-EE-A20H-06,Metastasis,0,TCGA-EB-A5VV-06,Metastasis,0.9983386993408203,True
15,TCGA-EE-A20H-06,Metastasis,1,TCGA-D3-A8GQ-06,Metastasis,0.9977469444274902,True
15,TCGA-EE-A20H-06,Metastasis,2,TCGA-D3-A3C8-06,Metastasis,0.9973906874656677,True
15,TCGA-EE-A20H-06,Metastasis,3,TCGA-GN-A4U9-06,Metastasis,0.997382640838623,True
15,TCGA-EE-A20H-06,Metastasis,4,TCGA-W3-AA1V-06,Metastasis,0.9972236752510071,True
15,TCGA-EE-A20H-06,Metastasis,5,TCGA-WE-A8ZM-06,Metastasis,0.9958868026733398,True
15,TCGA-EE-A20H-06,Metastasis,6,TCGA-XV-A9W5-01,Primary Tumor,0.9956302046775818,False
15,TCGA-EE-A20H-06,Metastasis,7,TCGA-EE-A3AB-06,Metastasis,0.9950124621391296,True
15,TCGA-EE-A20H-06,Metastasis,8,TCGA-EE-A3AG-06,Metastasis,0.9939854741096497,True
15,TCGA-EE-A20H-06,Metastasis,9,TCGA-EB-A5SE-01,Primary Tumor,0.9934579133987427,False
16,TCGA-D3-A51G-06,Metastasis,0,TCGA-EE-A29V-06,Metastasis,0.9998793601989746,True
16,TCGA-D3-A51G-06,Metastasis,1,TCGA-FS-A1ZE-06,Metastasis,0.9997046589851379,True
16,TCGA-D3-A51G-06,Metastasis,2,TCGA-DA-A1I7-06,Metastasis,0.9996106624603271,True
16,TCGA-D3-A51G-06,Metastasis,3,TCGA-EB-A5UN-06,Metastasis,0.9995541572570801,True
16,TCGA-D3-A51G-06,Metastasis,4,TCGA-EB-A82C-01,Primary Tumor,0.9994571208953857,False
16,TCGA-D3-A51G-06,Metastasis,5,TCGA-EE-A3JD-06,Metastasis,0.9993399977684021,True
16,TCGA-D3-A51G-06,Metastasis,6,TCGA-EE-A29W-06,Metastasis,0.9993160963058472,True
16,TCGA-D3-A51G-06,Metastasis,7,TCGA-D9-A4Z6-06,Metastasis,0.9990625381469727,True
